tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2010-W-C50-CHN-01A-2010,Quanzhou 50K,Hard,32,50,20100104,016,201459,,,Zi Yan,R,171,CHN,25.144421629,306,134,201580,2,,Xinyun Han,L,,CHN,19.6002737851,191,292,2-6 6-0 6-4,3,R32
2010-W-C50-CHN-01A-2010,Quanzhou 50K,Hard,32,50,20100104,017,201587,1,,Bojana Jovanovski,R,175,SRB,18.0123203285,150,387,201559,,,Irena Pavlovic,R,,FRA,21.2676249144,267,174,6-4 6-3,3,R16
2010-W-C50-CHN-01A-2010,Quanzhou 50K,Hard,32,50,20100104,018,201680,7,,Anna Gerasimou,R,,GRE,22.2231348392,252,195,202573,,,Wen Hsin Hsu,R,,TPE,21.5605749487,315,128,6-3 6-2,3,R16
2010-W-C50-CHN-01A-2010,Quanzhou 50K,Hard,32,50,20100104,019,202434,,Q,Aleksandra Krunic,R,,SRB,16.8076659822,571,45,201648,,,Naomi Broady,U,,GBR,19.8494182067,298,146,7-5 6-0,3,R16
2010-W-C50-CHN-01A-2010,Quanzhou 50K,Hard,32,50,20100104,020,201582,5,,Jing Jing Lu,R,,CHN,20.6680355921,225,230,202391,,,Akiko Yonemura,U,,JPN,25.9438740589,367,99,6-1 6-3,3,R16
2010-W-C50-CHN-01A-2010,Quanzhou 50K,Hard,32,50,20100104,021,201609,8,,Yi Miao Zhou,R,,CHN,18.9075975359,264,180,202920,,LL,Yi Zhong,R,,CHN,17.5359342916,954,10,6-3 6-2,3,R16
2010-W-C50-CHN-01A-2010,Quanzhou 50K,Hard,32,50,20100104,022,201703,,WC,Yi Fan Xu,L,,CHN,21.4072553046,404,87,201661,,,Tina Schiechtl,R,,AUT,25.9712525667,317,128,6-0 4-6 7-6(5),3,R16
2010-W-C50-CHN-01A-2010,Quanzhou 50K,Hard,32,50,20100104,023,201377,6,,Yuliya Beygelzimer,R,174,UKR,26.2094455852,249,203,202892,,,Ayaka Maekawa,U,,JPN,26.3682409309,355,106,6-1 6-2,3,R16
2010-W-C50-CHN-01A-2010,Quanzhou 50K,Hard,32,50,20100104,024,201459,,,Zi Yan,R,171,CHN,25.144421629,306,134,203381,,,Ganna Piven,R,,UKR,17.9739904175,406,87,7-5 6-3,3,R16
2010-W-C50-CHN-01A-2010,Quanzhou 50K,Hard,32,50,20100104,025,201587,1,,Bojana Jovanovski,R,175,SRB,18.0123203285,150,387,201680,7,,Anna Gerasimou,R,,GRE,22.2231348392,252,195,6-4 6-0,3,QF
2010-W-C50-CHN-01A-2010,Quanzhou 50K,Hard,32,50,20100104,026,202434,,Q,Aleksandra Krunic,R,,SRB,16.8076659822,571,45,201582,5,,Jing Jing Lu,R,,CHN,20.6680355921,225,230,6-3 6-1,3,QF
2010-W-C50-CHN-01A-2010,Quanzhou 50K,Hard,32,50,20100104,027,201609,8,,Yi Miao Zhou,R,,CHN,18.9075975359,264,180,201703,,WC,Yi Fan Xu,L,,CHN,21.4072553046,404,87,6-2 6-1,3,QF
2010-W-C50-CHN-01A-2010,Quanzhou 50K,Hard,32,50,20100104,028,201377,6,,Yuliya Beygelzimer,R,174,UKR,26.2094455852,249,203,201459,,,Zi Yan,R,171,CHN,25.144421629,306,134,6-2 6-1,3,QF
2010-W-C50-CHN-01A-2010,Quanzhou 50K,Hard,32,50,20100104,029,202434,,Q,Aleksandra Krunic,R,,SRB,16.8076659822,571,45,201587,1,,Bojana Jovanovski,R,175,SRB,18.0123203285,150,387,6-7(5) 6-3 7-6(5),3,SF
2010-W-C50-CHN-01A-2010,Quanzhou 50K,Hard,32,50,20100104,030,201609,8,,Yi Miao Zhou,R,,CHN,18.9075975359,264,180,201377,6,,Yuliya Beygelzimer,R,174,UKR,26.2094455852,249,203,6-4 6-2,3,SF
2010-W-C50-CHN-01A-2010,Quanzhou 50K,Hard,32,50,20100104,031,202434,,Q,Aleksandra Krunic,R,,SRB,16.8076659822,571,45,201609,8,,Yi Miao Zhou,R,,CHN,18.9075975359,264,180,6-3 7-5,3,F
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,001,206379,,,Nicole Robinson,R,,USA,15.0143737166,,,210582,,,Melanie Delannoy,U,,GUD,19.8466803559,,,6-2 7-6(0),3,R32
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,002,203558,,,Lou Brouleau,R,,FRA,14.6310746064,,,210583,,WC,Brandy Mina,L,,FRA,15.4496919918,,,6-3 6-1,3,R32
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,003,204231,8,,Samantha Powers,U,,USA,20.6570841889,1004,7,203482,,,Jennifer Allan,U,,GBR,19.9945242984,,,2-6 6-2 7-6(2),3,R32
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,004,210517,,,Kayla Rizzolo,U,,USA,17.28678987,,,210584,,,Fiona Codino,R,,FRA,14.3463381246,,,6-2 6-1,3,R32
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,005,210567,,,Martina Frantova,R,,SVK,17.2977412731,,,210585,,,Gwendolyne Laugier,U,,GUD,16.2765229295,,,6-2 6-2,3,R32
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,006,202915,6,,Alexandra Moreno Kaste,R,,COL,17.1307323751,938,10,204239,,,Anne Priska Schaefer,U,,GER,25.9822039699,1072,4,6-4 6-2,3,R32
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,007,202796,,WC,Laurence Combes,U,,FRA,31.4140999316,,,202553,5,,Stamatia Fafaliou,U,,GRE,23.1704312115,889,12,6-4 7-5,3,R32
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,008,205961,,,Ivana King,U,,USA,23.1567419576,1107,3,210586,,,Bianca Nocella,R,,FRA,23.5181382615,,,6-3 3-6 7-6(2),3,R32
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,009,205988,,,Carmen Sandor,R,,CAN,18.6173853525,,,205569,,,Jill M Saunders,U,,USA,18.8145106092,,,6-3 6-4,3,R32
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,010,202430,4,,Alize Lim,R,,FRA,19.4798083504,690,30,205833,,,Isabela Miro,R,,BRA,17.1854893908,1057,5,6-2 6-1,3,R32
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,011,201702,,,Malou Ejdesgaard,R,,DEN,18.8145106092,1057,5,204415,7,,Alexandra Riley,U,,USA,18.7296372348,943,10,6-2 6-4,3,R32
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,012,203481,,WC,Oceane Adam,R,,FRA,16.5256673511,,,204402,,,Tania Alaby,R,,CAN,17.7056810404,,,6-4 6-2,3,R32
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,013,204295,,,Christine Kandler,R,,AUT,15.2854209446,,,203317,,WC,Amandine Cazeaux,L,,FRA,20.8569472964,,,6-3 7-5,3,R32
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,014,202598,1,,Natalie Piquion,R,,FRA,21.2950034223,297,147,206379,,,Nicole Robinson,R,,USA,15.0143737166,,,6-0 6-2,3,R16
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,015,203558,,,Lou Brouleau,R,,FRA,14.6310746064,,,204231,8,,Samantha Powers,U,,USA,20.6570841889,1004,7,6-2 6-0,3,R16
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,016,205889,3,,Anne Valerie Evain,U,,FRA,26.6666666667,651,35,210517,,,Kayla Rizzolo,U,,USA,17.28678987,,,6-3 6-2,3,R16
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,017,210567,,,Martina Frantova,R,,SVK,17.2977412731,,,202915,6,,Alexandra Moreno Kaste,R,,COL,17.1307323751,938,10,6-2 6-3,3,R16
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,018,202796,,WC,Laurence Combes,U,,FRA,31.4140999316,,,205961,,,Ivana King,U,,USA,23.1567419576,1107,3,6-2 6-4,3,R16
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,019,202430,4,,Alize Lim,R,,FRA,19.4798083504,690,30,205988,,,Carmen Sandor,R,,CAN,18.6173853525,,,6-0 6-1,3,R16
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,020,203481,,WC,Oceane Adam,R,,FRA,16.5256673511,,,201702,,,Malou Ejdesgaard,R,,DEN,18.8145106092,1057,5,6-2 6-2,3,R16
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,021,204295,,,Christine Kandler,R,,AUT,15.2854209446,,,202591,2,,Katie Ruckert,R,,USA,26.674880219,538,50,7-6(2) 7-6(3),3,R16
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,022,202598,1,,Natalie Piquion,R,,FRA,21.2950034223,297,147,203558,,,Lou Brouleau,R,,FRA,14.6310746064,,,7-5 6-3,3,QF
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,023,210567,,,Martina Frantova,R,,SVK,17.2977412731,,,205889,3,,Anne Valerie Evain,U,,FRA,26.6666666667,651,35,3-6 7-6(4) 6-2,3,QF
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,024,202430,4,,Alize Lim,R,,FRA,19.4798083504,690,30,202796,,WC,Laurence Combes,U,,FRA,31.4140999316,,,6-4 4-6 7-5,3,QF
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,025,204295,,,Christine Kandler,R,,AUT,15.2854209446,,,203481,,WC,Oceane Adam,R,,FRA,16.5256673511,,,5-7 7-5 6-3,3,QF
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,026,202598,1,,Natalie Piquion,R,,FRA,21.2950034223,297,147,210567,,,Martina Frantova,R,,SVK,17.2977412731,,,6-3 6-2,3,SF
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,027,202430,4,,Alize Lim,R,,FRA,19.4798083504,690,30,204295,,,Christine Kandler,R,,AUT,15.2854209446,,,6-4 6-2,3,SF
2010-W-C10-GUD-01A-2010,Saint Martin 10K,Hard,29,10,20100104,028,202598,1,,Natalie Piquion,R,,FRA,21.2950034223,297,147,202430,4,,Alize Lim,R,,FRA,19.4798083504,690,30,7-6(4) 6-1,3,F
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,001,202478,,Q,Tara Moore,R,,GBR,17.4318959617,619,39,201582,1,,Jing Jing Lu,R,,CHN,20.6872005476,213,247,4-6 6-1 7-6(2),3,R32
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,002,201581,,WC,Chun Mei Ji,R,,CHN,23.9069130732,442,76,203576,,Q,Kai Lin Zhang,U,,CHN,19.9534565366,,,6-2 6-4,3,R32
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,003,201667,,,Ling Zhang,R,,HKG,20.205338809,327,122,202683,,WC,Wan Ting Liu,R,,CHN,20.900752909,,,6-7(5) 6-4 6-4,3,R32
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,004,201559,5,,Irena Pavlovic,R,,FRA,21.28678987,265,183,201608,,,Sheng Nan Sun,L,,CHN,22.9733059548,326,122,7-5 6-4,3,R32
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,005,201609,4,,Yi Miao Zhou,R,,CHN,18.9267624914,226,229,201682,,,Nudnida Luangnam,R,,THA,22.8720054757,402,90,6-3 6-2,3,R32
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,006,202892,,,Ayaka Maekawa,U,,JPN,26.3874058864,341,115,202359,,,Chin Wei Chan,R,,TPE,25.0075290897,411,85,3-6 6-2 7-5,3,R32
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,007,201661,,,Tina Schiechtl,R,,AUT,25.9904175222,307,137,201418,,Q,Ting Li,R,,CHN,30.0177960301,,,6-3 7-6(5),3,R32
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,008,202638,8,,Chiaki Okadaue,U,,JPN,23.2032854209,300,145,203381,,,Ganna Piven,R,,UKR,17.993155373,378,97,7-6(4) 6-1,3,R32
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,009,202501,,LL,Hyun Hui Hong,U,,KOR,18.0424366872,1077,4,202434,,SE,Aleksandra Krunic,R,,SRB,16.8268309377,333,121,3-0 RET,3,R32
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,010,204289,,Q,Mi Rae Ham,U,,KOR,19.189596167,853,14,203440,,LL,Alexandra Artamonova,R,,RUS,17.1416837782,907,12,6-2 6-0,3,R32
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,011,202391,,,Akiko Yonemura,U,,JPN,25.9630390144,354,109,202920,,WC,Yi Zhong,R,,CHN,17.5550992471,784,20,6-7(3) 6-2 6-2,3,R32
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,012,201680,3,,Anna Gerasimou,R,,GRE,22.2422997947,243,212,203288,,Q,Jia Jing Lu,U,,CHN,20.1478439425,501,58,6-2 6-4,3,R32
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,013,201648,7,,Naomi Broady,U,,GBR,19.8685831622,290,155,202575,,Q,Kumiko Iijima,R,,JPN,27.2224503765,699,28,6-3 4-6 6-2,3,R32
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,014,201672,,Q,Nigina Abduraimova,R,,UZB,15.5154004107,553,47,204290,,Q,Min Hwa Yu,U,,KOR,21.7987679671,890,12,7-5 6-1,3,R32
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,015,204342,,LL,Nan Nan Zhang,R,,CHN,18.0095824778,1106,3,203388,,,Poojashree Venkatesha,R,,IND,19.4606433949,340,117,6-1 6-4,3,R32
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,016,201377,2,,Yuliya Beygelzimer,R,174,UKR,26.2286105407,222,234,201703,,WC,Yi Fan Xu,L,,CHN,21.4264202601,359,105,5-7 6-1 6-2,3,R32
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,017,201581,,WC,Chun Mei Ji,R,,CHN,23.9069130732,442,76,202478,,Q,Tara Moore,R,,GBR,17.4318959617,619,39,6-7(5) 6-4 6-4,3,R16
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,018,201667,,,Ling Zhang,R,,HKG,20.205338809,327,122,201559,5,,Irena Pavlovic,R,,FRA,21.28678987,265,183,6-3 2-6 6-4,3,R16
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,019,201609,4,,Yi Miao Zhou,R,,CHN,18.9267624914,226,229,202892,,,Ayaka Maekawa,U,,JPN,26.3874058864,341,115,7-5 6-3,3,R16
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,020,202638,8,,Chiaki Okadaue,U,,JPN,23.2032854209,300,145,201661,,,Tina Schiechtl,R,,AUT,25.9904175222,307,137,4-6 6-4 6-4,3,R16
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,021,204289,,Q,Mi Rae Ham,U,,KOR,19.189596167,853,14,202501,,LL,Hyun Hui Hong,U,,KOR,18.0424366872,1077,4,6-2 6-2,3,R16
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,022,201680,3,,Anna Gerasimou,R,,GRE,22.2422997947,243,212,202391,,,Akiko Yonemura,U,,JPN,25.9630390144,354,109,6-2 6-2,3,R16
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,023,201672,,Q,Nigina Abduraimova,R,,UZB,15.5154004107,553,47,201648,7,,Naomi Broady,U,,GBR,19.8685831622,290,155,7-6(5) 1-6 6-4,3,R16
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,024,201377,2,,Yuliya Beygelzimer,R,174,UKR,26.2286105407,222,234,204342,,LL,Nan Nan Zhang,R,,CHN,18.0095824778,1106,3,6-3 6-0,3,R16
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,025,201581,,WC,Chun Mei Ji,R,,CHN,23.9069130732,442,76,201667,,,Ling Zhang,R,,HKG,20.205338809,327,122,6-3 6-1,3,QF
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,026,201609,4,,Yi Miao Zhou,R,,CHN,18.9267624914,226,229,202638,8,,Chiaki Okadaue,U,,JPN,23.2032854209,300,145,6-3 1-6 6-0,3,QF
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,027,201680,3,,Anna Gerasimou,R,,GRE,22.2422997947,243,212,204289,,Q,Mi Rae Ham,U,,KOR,19.189596167,853,14,6-0 6-3,3,QF
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,028,201377,2,,Yuliya Beygelzimer,R,174,UKR,26.2286105407,222,234,201672,,Q,Nigina Abduraimova,R,,UZB,15.5154004107,553,47,6-0 6-3,3,QF
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,029,201609,4,,Yi Miao Zhou,R,,CHN,18.9267624914,226,229,201581,,WC,Chun Mei Ji,R,,CHN,23.9069130732,442,76,6-1 1-0 RET,3,SF
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,030,201680,3,,Anna Gerasimou,R,,GRE,22.2422997947,243,212,201377,2,,Yuliya Beygelzimer,R,174,UKR,26.2286105407,222,234,6-4 4-6 6-3,3,SF
2010-W-C25-CHN-01A-2010,Pingguo 25K,Hard,32,25,20100111,031,201609,4,,Yi Miao Zhou,R,,CHN,18.9267624914,226,229,201680,3,,Anna Gerasimou,R,,GRE,22.2422997947,243,212,6-3 6-0,3,F
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,001,205988,,,Carmen Sandor,R,,CAN,18.636550308,,,210582,,,Melanie Delannoy,U,,GUD,19.8658453114,,,6-4 6-2,3,R32
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,002,205961,,,Ivana King,U,,USA,23.1759069131,1106,3,209878,,,Marianne Baker,R,,USA,24.34770705,,,7-6(2) 7-6(4),3,R32
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,003,204415,7,,Alexandra Riley,U,,USA,18.7488021903,945,10,202632,,,Sarah Ellen Hofmann,U,,GER,18.3819301848,,,6-0 6-2,3,R32
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,004,206379,,,Nicole Robinson,R,,USA,15.0335386721,,,204322,,,Agata Baranska,R,,POL,16.052019165,,,6-4 7-6(7),3,R32
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,005,210517,,,Kayla Rizzolo,U,,USA,17.3059548255,,,210585,,,Gwendolyne Laugier,U,,GUD,16.295687885,,,6-1 6-2,3,R32
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,006,204239,,,Anne Priska Schaefer,U,,GER,26.0013689254,1071,4,202915,6,,Alexandra Moreno Kaste,R,,COL,17.1498973306,941,10,6-3 2-0 RET,3,R32
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,007,210583,,,Brandy Mina,L,,FRA,15.4688569473,,,202553,5,,Stamatia Fafaliou,U,,GRE,23.189596167,891,12,6-2 6-3,3,R32
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,008,203317,,,Amandine Cazeaux,L,,FRA,20.8761122519,,,203482,,,Jennifer Allan,U,,GBR,20.0136892539,,,6-2 6-2,3,R32
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,009,201702,,,Malou Ejdesgaard,R,,DEN,18.8336755647,1057,5,210567,,,Martina Frantova,R,,SVK,17.3169062286,,,6-2 7-6(4),3,R32
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,010,203481,,,Oceane Adam,R,,FRA,16.5448323066,,,204231,8,,Samantha Powers,U,,USA,20.6762491444,1004,7,6-1 6-4,3,R32
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,011,210586,,,Bianca Nocella,R,,FRA,23.537303217,,,205569,,,Jill M Saunders,U,,USA,18.8336755647,,,6-0 6-2,3,R32
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,012,203558,,,Lou Brouleau,R,,FRA,14.6502395619,,,210587,,,Marine Meraut,U,,FRA,14.0424366872,,,6-2 6-0,3,R32
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,013,202598,1,,Natalie Piquion,R,,FRA,21.3141683778,298,147,205988,,,Carmen Sandor,R,,CAN,18.636550308,,,6-1 6-0,3,R16
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,014,205961,,,Ivana King,U,,USA,23.1759069131,1106,3,204415,7,,Alexandra Riley,U,,USA,18.7488021903,945,10,6-4 6-4,3,R16
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,015,205889,3,,Anne Valerie Evain,U,,FRA,26.6858316222,650,35,206379,,,Nicole Robinson,R,,USA,15.0335386721,,,6-4 6-2,3,R16
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,016,210517,,,Kayla Rizzolo,U,,USA,17.3059548255,,,204239,,,Anne Priska Schaefer,U,,GER,26.0013689254,1071,4,6-1 6-1,3,R16
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,017,210583,,,Brandy Mina,L,,FRA,15.4688569473,,,203317,,,Amandine Cazeaux,L,,FRA,20.8761122519,,,3-6 6-3 6-4,3,R16
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,018,202430,4,,Alize Lim,R,,FRA,19.498973306,690,30,201702,,,Malou Ejdesgaard,R,,DEN,18.8336755647,1057,5,6-1 6-7(4) 6-1,3,R16
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,019,210586,,,Bianca Nocella,R,,FRA,23.537303217,,,203481,,,Oceane Adam,R,,FRA,16.5448323066,,,7-6(4) 6-1,3,R16
2010-W-C10-GUD-02A-2010,Gosier 10K,Hard,28,10,20100111,020,203558,,,Lou Brouleau,R,,FRA,14.6502395619,,,202591,2,,Katie Ruckert,R,,USA,26.6940451745,539,50,7-5 6-0,3,R16
